age,health_score,injury_severity,infection_exposure,food_days,water_days,shelter_quality,medical_supplies,weapon_availability,group_size,distance_to_safe_zone,mobility_score,days_since_outbreak,survived
42,83,10,36,12,1,1,68,86,5,81,48,5,1
66,90,3,72,1,15,62,35,43,4,65,25,37,0
72,43,9,48,18,13,15,84,15,10,38,58,23,0
62,46,5,18,18,4,36,47,70,5,49,24,59,0
54,56,1,54,28,24,15,66,77,9,94,59,26,0
31,58,8,39,18,13,86,92,21,2,28,97,24,1
37,82,6,6,17,16,89,53,72,6,33,40,54,1
69,98,9,4,24,11,79,88,22,9,13,78,21,1
36,45,4,41,5,19,26,90,42,10,88,39,33,1
31,84,6,87,1,11,62,35,67,5,44,43,26,0
74,23,3,47,18,29,93,51,42,6,86,22,10,1
46,48,9,6,25,2,63,21,25,10,52,91,42,1
57,20,6,10,5,29,96,37,40,4,77,76,29,0
47,69,1,72,19,20,31,98,69,5,76,90,57,1
74,30,6,48,22,20,8,61,30,8,41,89,54,1
49,93,3,29,21,25,10,64,16,1,49,89,35,1
24,78,3,40,14,1,100,2,8,1,7,95,28,0
26,81,0,2,5,20,69,87,90,10,36,82,12,1
25,100,2,85,27,24,29,7,54,4,93,66,58,0
32,55,4,39,2,20,14,38,5,10,93,38,44,0
63,75,4,50,10,14,58,17,69,3,26,32,7,1
67,40,1,83,7,10,47,2,63,5,27,64,16,0
40,32,3,31,24,9,93,17,3,10,24,51,20,1
36,28,0,47,21,17,81,79,66,8,95,49,29,0
80,30,8,70,17,22,75,95,87,1,71,61,35,1
78,94,0,70,16,30,59,0,55,5,81,91,28,1
66,89,5,19,18,21,67,25,17,5,33,61,7,0
51,20,6,88,18,22,56,51,31,2,98,26,22,0
30,89,2,34,23,23,63,11,84,5,18,22,14,1
54,96,0,23,20,25,53,37,47,8,5,56,59,1
16,75,6,39,16,20,79,84,28,10,1,22,36,1
38,50,2,76,26,1,86,40,31,7,71,37,10,0
54,56,9,51,3,6,74,52,24,2,98,61,56,0
72,66,5,38,6,6,53,12,75,6,3,28,2,1
49,97,5,67,4,23,58,75,62,10,36,76,22,1
56,66,3,60,25,6,87,12,8,1,35,43,16,0
28,88,10,75,30,25,85,17,70,10,51,26,35,1
21,77,5,80,28,22,38,18,13,10,12,61,47,0
67,55,10,64,15,13,14,18,19,3,15,77,40,0
18,51,9,61,5,28,78,69,83,6,4,75,48,1
78,83,3,80,13,24,73,47,9,9,56,77,11,0
64,90,7,1,25,23,27,70,10,1,97,37,56,1
62,61,8,5,19,30,35,70,38,6,16,58,43,1
70,67,1,74,1,1,53,27,18,2,93,69,43,0
79,93,6,42,24,1,16,91,18,9,6,52,33,1
80,100,8,81,30,22,99,18,42,2,63,47,34,1
30,49,8,39,17,25,85,79,60,3,23,75,52,0
47,40,4,88,17,14,86,80,69,2,77,44,33,0
33,79,0,38,12,10,92,85,71,4,44,33,19,1
58,32,5,27,27,28,21,82,64,4,1,74,20,1
50,20,7,79,17,30,74,47,22,10,57,26,10,0
73,84,0,62,16,9,35,28,100,1,76,23,19,0
48,52,1,63,12,2,28,47,59,8,27,49,53,0
29,57,0,11,27,16,54,18,9,5,25,81,43,1
49,44,4,40,11,8,41,98,62,8,86,76,12,1
76,45,1,28,2,29,31,46,1,6,62,56,10,0
19,96,9,22,21,14,13,88,35,2,98,74,7,1
74,78,9,84,6,29,17,59,56,7,18,84,56,0
44,52,3,79,0,13,37,47,65,10,80,71,40,0
21,60,0,50,29,18,100,19,78,9,93,22,11,1
64,49,6,44,4,16,33,100,19,7,30,96,50,0
55,76,7,89,20,21,44,18,41,5,30,26,16,0
80,68,4,100,0,19,86,41,20,4,84,89,33,1
42,67,1,21,3,29,31,76,93,8,47,89,38,1
21,91,7,9,25,16,66,75,87,6,22,53,17,1
28,68,0,6,0,15,62,48,65,5,42,35,54,1
79,66,6,72,12,19,54,14,37,7,34,27,45,0
77,75,0,88,13,7,42,59,85,3,63,40,55,1
34,84,5,14,14,26,21,67,92,9,4,30,25,1
58,31,5,76,16,6,86,78,77,4,31,69,42,0
35,88,4,45,11,30,67,80,68,4,51,25,31,1
59,25,1,89,30,11,76,26,23,8,50,34,42,0
38,84,1,84,6,0,95,74,25,6,14,30,1,1
17,44,8,86,22,25,28,54,1,1,8,46,39,0
37,20,4,60,18,11,39,86,45,2,69,98,20,0
72,51,4,91,22,24,44,14,33,9,8,64,9,0
22,22,6,60,2,5,9,51,61,6,11,57,43,0
71,68,5,50,17,15,76,30,86,7,29,23,52,0
31,38,1,37,25,17,44,89,40,9,55,97,2,1
66,79,10,11,30,18,16,6,98,3,85,64,1,0
27,48,0,87,3,22,1,12,14,5,39,29,55,0
68,69,4,76,29,2,16,53,54,5,13,73,44,0
20,21,3,65,25,28,89,12,2,10,64,48,39,0
42,92,2,53,2,2,37,19,75,7,49,31,51,0
27,75,1,38,11,4,36,97,37,2,19,75,5,1
32,36,9,75,22,2,62,9,50,4,67,59,58,1
21,79,1,38,27,18,4,51,16,4,98,56,12,0
20,55,3,77,11,26,24,36,90,8,83,85,14,1
72,80,1,29,16,4,72,51,82,10,96,39,60,1
43,36,3,47,5,13,91,26,48,3,100,31,39,0
74,68,2,82,14,20,21,33,20,2,52,57,32,0
48,95,8,30,29,15,92,99,87,9,78,49,40,1
77,79,6,24,1,27,62,61,23,4,71,66,46,1
65,39,10,67,7,24,34,15,82,9,20,93,44,1
34,69,2,50,13,0,54,58,94,6,96,90,9,1
62,22,7,12,4,29,19,20,39,1,54,61,42,0
54,62,8,99,2,16,4,15,19,3,95,24,42,0
48,76,6,62,9,10,38,80,78,7,86,67,33,1
28,69,5,41,6,29,62,78,34,9,5,70,25,1
69,87,3,53,29,8,31,12,47,8,95,31,54,0
22,100,4,100,10,20,62,32,98,5,79,29,38,0
29,69,7,66,30,3,73,53,32,8,62,56,14,0
34,56,2,79,14,1,39,68,55,2,17,85,55,0
69,65,1,89,1,27,16,26,40,3,53,86,9,0
35,61,2,55,4,8,100,51,53,8,37,33,55,0
44,34,6,18,10,21,78,64,43,9,19,66,55,0
39,52,7,45,7,30,72,43,81,10,10,39,27,1
78,99,0,14,12,24,31,29,80,8,44,71,44,0
72,30,6,31,10,4,22,22,71,4,98,87,19,0
23,39,8,48,16,3,74,78,83,6,49,45,58,0
77,43,2,20,14,22,59,99,10,5,89,66,25,0
44,83,2,64,0,4,76,82,93,4,37,98,52,1
32,99,7,69,18,23,81,93,90,9,58,92,32,1
21,84,3,26,15,23,55,15,13,10,92,22,22,0
73,92,7,22,18,28,8,54,41,3,15,21,29,0
43,95,4,46,12,17,68,17,78,1,20,60,55,0
77,36,2,94,22,12,61,89,11,7,55,49,28,1
56,80,3,11,21,30,63,16,83,10,13,56,44,1
56,34,3,84,22,4,21,74,16,8,20,100,57,1
64,70,7,65,3,25,31,51,89,3,43,22,13,0
64,46,5,4,10,23,46,44,77,3,95,28,58,1
18,93,6,8,17,18,1,55,24,6,82,27,28,0
25,80,8,19,17,22,84,92,25,2,41,28,3,1
50,77,5,81,9,2,91,53,46,6,48,36,30,0
17,50,2,62,16,30,51,8,24,5,56,43,11,0
39,31,2,85,29,21,87,16,88,7,92,91,2,0
53,65,10,71,12,17,87,26,59,9,68,33,50,1
37,50,2,97,29,5,13,36,59,9,88,73,50,0
41,51,9,72,24,5,36,21,26,1,44,99,57,0
58,51,1,70,13,23,26,71,42,7,73,37,56,0
70,72,0,29,29,4,23,66,75,3,47,58,57,1
54,80,10,81,6,29,63,37,19,4,50,66,9,0
44,65,9,90,9,0,69,98,62,2,32,46,33,1
35,93,0,15,2,30,25,95,79,1,96,90,58,1
56,99,3,84,1,7,53,71,24,10,54,53,26,1
69,26,2,4,29,27,14,43,26,3,39,38,16,0
35,23,4,28,18,24,28,90,51,10,85,25,25,0
34,71,8,46,6,0,99,95,81,9,58,49,1,1
45,50,7,100,4,20,73,35,9,1,61,31,21,0
68,94,8,21,27,27,27,97,49,3,91,34,20,1
49,55,4,77,2,5,58,24,29,5,100,58,56,0
37,73,7,56,24,19,72,94,0,3,72,83,5,1
21,73,3,82,1,13,20,41,53,4,83,83,60,0
42,36,4,34,22,10,9,12,3,4,93,34,57,0
25,94,2,87,30,1,3,55,86,1,19,77,17,1
63,49,4,59,25,20,61,78,6,6,69,86,40,1
74,41,2,69,21,29,3,50,29,7,22,20,38,0
74,62,4,59,5,29,5,49,89,7,35,26,1,1
17,46,10,57,13,3,89,76,64,6,10,28,13,1
44,56,4,2,6,12,79,51,28,7,15,20,18,0
80,65,5,33,21,6,71,32,24,3,2,24,4,1
41,54,8,44,1,5,91,94,39,5,22,66,47,0
25,23,0,49,10,2,15,24,25,7,99,29,14,0
68,99,9,1,20,8,37,57,16,10,83,21,48,0
74,99,5,14,2,13,48,39,30,5,12,42,5,0
37,45,0,36,8,19,60,86,60,10,98,75,33,1
66,38,5,14,7,30,64,37,7,2,62,38,26,0
63,100,1,59,25,10,82,2,68,6,45,57,55,0
36,64,7,95,10,4,49,15,0,7,58,66,4,0
37,45,10,84,17,13,16,1,78,2,20,95,30,0
45,41,2,63,30,18,27,22,99,10,51,94,17,0
40,77,9,80,0,7,43,97,70,8,7,71,28,1
43,82,5,97,14,26,11,29,45,5,24,68,6,0
80,47,5,95,3,6,69,9,90,8,67,90,57,0
60,84,3,51,3,26,70,64,98,3,70,42,57,1
22,63,4,22,27,26,71,21,90,2,97,69,27,1
64,62,1,98,9,30,2,51,19,7,53,36,36,0
24,56,9,36,10,6,48,55,81,5,34,67,7,0
51,85,9,40,17,23,20,32,39,5,33,21,58,0
16,36,7,100,22,22,7,88,1,8,93,88,1,0
25,59,9,56,28,2,63,85,93,9,23,81,10,1
51,57,6,96,14,2,91,79,60,8,58,32,13,0
61,80,9,24,2,17,58,29,93,10,68,80,41,0
47,28,5,36,6,12,29,81,70,2,69,30,32,0
47,96,6,39,6,0,31,23,76,10,98,46,14,0
21,94,0,84,16,4,74,4,96,7,80,54,33,0
63,80,4,45,21,27,19,52,29,5,40,37,30,1
53,99,6,59,19,3,15,100,29,7,47,87,9,1
32,35,0,97,26,15,24,54,86,3,43,80,6,0
42,21,1,18,23,14,59,22,44,4,61,60,10,1
69,91,8,90,15,28,44,90,23,7,42,62,11,1
65,62,2,8,15,26,8,75,83,2,62,68,39,1
50,61,5,68,7,17,50,9,91,2,67,30,20,0
40,96,6,4,2,16,60,97,55,1,55,86,25,1
43,76,8,88,19,13,39,32,82,1,49,70,60,0
30,100,4,25,14,13,60,79,60,1,49,71,54,1
19,86,3,18,0,18,66,92,12,6,78,62,12,1
42,49,10,29,9,28,79,61,79,5,33,77,22,1
41,32,1,99,1,5,75,81,55,10,28,97,12,0
34,38,2,47,6,12,14,26,14,8,57,89,14,1
32,26,4,15,30,17,52,6,10,5,41,48,42,0
58,28,10,70,13,25,3,99,11,1,79,50,48,0
56,73,1,17,15,14,22,26,85,8,4,47,54,0
57,80,3,55,26,28,26,73,88,6,20,69,36,1
65,21,0,20,27,22,36,9,2,8,89,55,55,0
55,69,3,30,14,26,76,74,23,2,35,38,14,1
54,94,6,0,6,6,42,56,88,10,53,86,2,1
38,50,2,2,12,26,36,29,8,8,39,31,2,0
67,52,9,94,24,18,84,2,91,6,53,95,43,1
62,97,7,24,9,29,28,28,45,1,86,43,43,1
78,99,5,7,8,16,28,13,93,1,99,84,6,0
58,30,5,64,8,8,48,76,70,10,92,99,25,0
63,52,0,61,5,10,74,82,59,5,10,40,3,1
49,26,4,6,23,4,50,24,10,7,80,45,23,0
55,50,2,6,24,1,49,9,9,4,87,54,9,0
76,67,9,7,11,14,27,78,2,10,83,99,31,1
65,66,0,18,29,23,73,91,18,5,65,77,28,1
77,97,7,16,22,11,4,48,1,10,1,61,25,0
73,72,6,10,19,9,55,37,16,3,53,48,35,0
48,99,6,48,29,9,63,70,92,2,46,48,1,1
31,38,9,10,19,19,88,13,1,2,26,28,2,0
63,100,9,40,21,10,96,29,52,5,98,97,15,1
25,25,9,61,13,9,16,39,15,4,2,91,43,0
53,68,3,51,26,27,96,11,9,2,28,21,40,1
34,92,10,65,19,6,88,91,67,5,84,94,16,1
51,69,5,67,26,13,96,13,42,10,27,21,23,0
74,100,8,91,6,12,54,0,89,9,28,37,49,0
78,31,2,96,7,4,8,67,57,8,31,88,35,0
61,42,8,74,7,28,90,48,59,9,47,76,8,1
18,73,3,66,29,18,88,17,23,9,7,90,7,0
80,88,4,39,7,9,67,35,75,8,72,42,21,1
23,78,6,4,1,7,72,63,84,9,96,38,35,1
66,55,5,84,13,17,78,95,15,4,75,38,39,0
21,22,9,21,9,0,15,27,99,8,48,77,37,0
54,77,7,36,17,4,15,91,98,2,26,68,33,1
75,74,7,10,17,10,12,31,8,9,55,64,37,0
43,76,7,43,17,19,77,71,5,9,89,47,35,1
69,36,2,85,15,10,85,24,64,3,7,94,18,0
52,58,9,52,19,15,84,46,77,6,84,69,19,1
24,87,5,76,4,9,72,19,23,7,57,30,10,0
71,74,6,60,19,14,62,32,9,3,58,74,4,1
74,64,8,66,30,6,40,29,81,5,94,28,30,0
17,95,9,12,4,14,52,36,72,1,1,33,45,0
76,20,9,91,19,28,67,79,26,3,82,40,33,0
73,40,3,10,22,24,73,52,82,8,72,67,4,1
75,40,4,10,9,15,98,88,99,3,29,77,9,1
55,71,7,84,16,5,8,73,2,8,22,88,17,0
51,62,0,84,29,10,50,68,37,9,96,28,43,1
52,71,5,6,12,16,47,7,72,6,40,86,39,0
33,86,3,16,16,14,79,96,73,7,62,97,24,1
78,63,4,47,17,15,48,100,72,6,14,37,57,1
37,51,10,13,12,23,17,0,16,8,2,31,39,0
26,29,4,62,16,1,9,94,47,7,35,97,13,0
73,83,1,63,27,3,84,6,48,10,71,35,57,0
72,98,7,96,14,18,53,61,42,1,67,56,26,0
19,88,1,74,25,5,78,86,83,3,79,39,19,1
22,87,3,76,11,17,14,57,6,3,98,39,17,0
76,47,4,64,27,20,10,87,67,3,22,34,50,0
69,72,0,33,9,10,39,77,73,4,18,44,30,0
16,70,5,8,12,8,46,86,20,1,46,36,26,1
70,72,1,76,29,30,100,72,77,2,82,31,13,0
18,23,4,36,10,2,19,7,24,5,63,61,49,0
53,98,5,29,2,1,97,63,80,6,98,58,18,1
16,36,10,40,21,17,21,7,60,9,36,75,57,0
53,86,7,44,9,14,47,2,27,2,46,72,21,0
44,93,8,100,10,24,81,57,77,9,37,90,52,1
20,66,5,46,5,21,15,31,51,7,18,91,34,0
36,75,4,6,0,17,4,67,12,9,43,66,51,0
62,42,3,13,5,18,64,48,33,4,29,44,47,1
50,37,1,47,4,14,82,37,66,7,76,69,9,0
16,20,1,5,6,29,73,1,3,1,18,52,30,0
27,54,6,33,21,16,20,8,43,8,95,93,29,1
75,83,4,79,11,17,60,45,14,7,15,48,29,0
42,77,6,100,11,30,76,64,83,7,59,22,46,1
71,78,10,99,6,17,54,48,7,2,94,58,19,0
38,20,0,45,1,10,23,74,4,10,100,23,8,0
40,22,0,58,27,17,22,28,65,9,28,56,44,0
36,86,4,69,0,22,86,89,91,8,53,25,17,1
76,56,1,7,29,2,10,90,85,1,15,29,12,1
78,48,7,23,22,12,46,28,72,1,43,31,15,1
67,52,2,66,24,30,1,32,91,5,33,85,5,1
40,80,0,3,17,13,69,27,45,2,2,22,34,1
70,23,1,95,11,26,52,94,64,1,59,84,52,0
61,33,9,0,6,3,10,82,99,10,8,83,50,0
47,52,9,33,18,17,14,25,65,8,33,54,3,0
70,41,6,8,21,4,72,28,25,4,35,43,5,0
20,67,5,62,2,13,11,10,30,2,18,66,34,0
51,22,7,75,28,24,35,95,50,5,90,71,9,0
64,42,6,9,9,11,91,84,40,6,21,53,24,1
73,87,9,9,28,24,22,33,50,8,64,99,5,1
54,40,7,49,26,6,26,85,18,7,28,44,27,1
76,62,2,43,26,11,87,47,94,7,84,88,49,1
24,45,5,47,10,7,13,26,72,1,45,48,53,0
21,60,6,86,4,28,53,71,2,3,20,83,20,0
50,57,9,5,30,29,98,39,37,3,4,72,47,0
54,30,10,87,1,20,26,30,69,7,36,77,45,0
37,48,0,23,7,20,20,64,44,2,98,60,41,0
56,79,0,84,13,27,48,38,70,10,77,70,2,0
20,86,6,94,7,2,61,97,40,7,95,37,23,0
57,84,10,57,22,21,76,23,24,9,52,60,34,0
45,80,2,63,5,0,71,91,88,1,39,80,29,1
72,38,2,93,0,2,43,67,49,2,71,43,43,0
44,65,4,55,23,10,43,81,0,6,81,66,60,0
52,68,10,97,0,17,97,92,53,2,12,47,35,0
28,41,5,81,7,6,60,22,85,2,55,55,30,0
47,97,1,11,10,8,41,100,83,5,94,40,3,1
61,76,2,34,17,3,22,60,12,7,48,75,10,1
38,33,5,70,23,22,72,26,39,4,98,88,56,0
60,63,2,88,9,23,0,15,20,6,86,45,34,0
32,35,4,5,11,9,35,44,86,3,85,73,1,0
21,96,8,64,19,17,54,26,40,4,9,63,6,1
33,31,2,79,22,22,15,72,60,4,12,52,6,1
37,74,10,59,15,15,88,4,32,4,81,45,43,1
48,70,5,67,4,28,17,58,72,1,80,41,16,0
45,58,10,28,15,11,97,71,28,4,69,39,1,1
47,52,4,37,23,18,37,81,54,4,83,21,5,1
57,52,4,91,11,23,66,34,31,6,57,60,25,0
25,48,10,21,30,21,19,69,10,9,28,73,58,1
51,88,5,7,5,2,18,86,51,10,17,76,27,1
49,89,5,62,29,7,12,45,35,6,22,37,42,1
43,50,0,95,30,26,16,89,92,6,35,24,53,0
26,99,10,96,4,28,77,55,30,7,59,65,60,0
54,50,8,12,0,18,29,23,13,7,79,94,55,0
62,65,4,26,18,8,85,9,62,1,19,40,38,1
34,96,0,17,9,26,42,78,51,8,50,41,43,1
30,71,7,17,24,18,47,37,53,1,26,22,26,1
43,29,6,76,30,16,42,83,49,9,60,28,16,0
39,93,6,85,13,12,92,92,88,4,44,21,52,1
24,60,4,61,24,1,65,69,53,9,56,47,45,1
62,96,0,13,20,3,52,47,89,8,99,53,44,0
48,22,8,10,2,28,71,8,85,9,43,72,50,1
77,78,10,85,5,10,77,49,72,6,23,78,26,0
34,71,8,99,4,1,33,68,96,9,74,29,45,0
55,53,7,16,30,3,76,47,86,4,22,21,37,1
62,68,4,50,16,3,73,38,98,3,47,67,28,0
80,47,2,95,17,19,71,82,83,3,55,25,28,1
44,32,7,13,11,0,70,4,96,8,11,63,30,0
65,88,0,56,4,24,12,83,34,2,55,73,58,0
28,86,2,92,29,25,89,10,29,6,26,90,13,1
16,80,10,5,8,10,55,59,54,9,1,55,25,1
49,79,6,56,11,22,58,26,93,9,100,27,45,0
63,90,3,3,19,1,31,92,85,8,62,29,51,1
63,43,6,10,8,18,82,6,0,8,21,52,19,0
64,82,10,73,2,28,78,59,14,1,8,38,13,1
79,80,4,91,0,7,53,49,24,7,20,37,60,0
76,42,5,10,21,22,1,66,19,1,45,70,11,0
44,49,6,98,14,19,36,68,70,9,81,42,48,0
54,79,9,78,9,3,82,54,15,3,79,20,23,0
41,37,6,7,13,24,96,76,51,1,85,78,14,1
32,75,6,83,6,15,32,15,86,8,65,22,10,0
28,72,6,58,3,14,0,11,84,7,60,29,34,0
41,26,10,20,25,4,27,26,64,2,67,90,40,0
64,88,6,64,4,29,16,32,83,7,95,68,23,0
22,91,2,92,19,28,56,78,82,5,56,75,40,1
73,98,2,23,15,26,69,84,69,7,31,35,58,1
64,71,6,29,2,4,51,80,95,10,85,58,54,1
68,23,1,98,16,14,43,54,0,7,87,95,21,0
80,53,1,96,12,22,83,51,93,2,81,63,59,1
77,88,2,83,5,16,46,36,15,2,22,27,20,0
32,52,3,56,25,2,12,14,26,7,62,27,32,0
58,88,5,79,4,17,75,83,17,3,56,64,14,1
40,57,7,72,15,10,29,82,76,4,86,30,24,0
18,45,9,94,10,25,84,64,43,7,100,44,46,1
44,20,9,16,16,5,65,67,49,2,72,36,18,1
47,23,6,58,4,26,52,2,91,2,8,74,47,0
41,58,3,30,5,11,17,71,73,9,62,98,54,0
31,73,1,63,9,21,27,4,13,1,78,75,30,0
40,52,1,47,20,25,3,8,51,3,24,63,28,0
69,52,3,22,0,16,41,0,92,10,22,72,48,1
43,91,5,69,29,29,5,29,74,4,15,54,14,1
71,39,2,29,20,13,8,70,49,5,84,58,42,1
80,35,5,54,9,5,19,85,90,3,91,21,54,0
56,40,4,6,16,9,93,19,16,9,28,44,21,0
66,64,4,74,26,15,100,92,2,5,22,57,34,1
44,81,1,97,2,17,37,26,61,7,31,87,5,1
34,50,7,11,27,26,67,88,94,7,73,99,31,1
56,61,4,59,28,19,49,98,20,9,62,51,3,1
60,31,10,51,1,5,59,90,32,2,87,98,23,0
30,84,1,26,28,18,12,62,0,3,69,97,39,1
18,92,6,11,16,2,98,74,69,4,39,60,56,1
26,22,8,12,3,11,93,80,55,8,81,98,59,0
68,28,8,71,1,15,41,30,3,1,40,90,44,1
61,70,0,79,4,2,67,81,21,9,69,26,30,0
45,35,6,61,9,15,24,18,76,5,55,91,42,0
72,97,8,28,0,3,30,92,57,4,71,37,43,0
33,22,5,34,27,24,11,78,43,8,64,36,30,0
66,43,0,59,25,19,63,61,56,9,8,96,57,1
63,92,1,28,0,12,78,6,93,3,71,78,49,0
23,32,3,30,26,3,60,100,39,4,86,30,36,0
37,21,3,76,25,3,52,36,89,1,44,70,38,0
21,90,1,75,3,6,25,70,55,3,38,26,7,1
72,40,7,60,6,20,60,85,62,10,21,46,59,1
51,38,1,1,13,11,9,75,38,5,4,78,5,1
72,66,2,32,13,1,11,7,6,8,32,56,6,0
64,41,3,71,17,15,21,56,13,1,55,24,49,0
60,94,8,61,1,6,52,81,89,1,93,81,14,0
60,52,9,58,0,18,20,27,17,3,60,91,11,1
35,51,0,39,20,10,34,81,54,9,59,93,37,1
79,83,7,48,21,0,70,94,55,9,94,98,2,1
18,58,4,31,15,8,81,16,87,1,67,74,31,1
69,91,6,37,28,4,26,86,56,4,5,35,46,1
79,61,7,91,21,25,59,10,57,8,83,93,27,1
55,28,4,78,17,16,98,14,24,2,72,75,16,0
74,44,7,86,15,26,46,29,95,4,37,70,2,0
70,21,9,87,27,0,65,94,69,7,95,87,49,0
77,38,10,12,27,16,95,5,79,7,27,65,26,1
19,39,7,84,22,11,14,11,2,5,13,80,16,0
75,89,8,53,21,24,23,86,20,7,6,97,9,1
45,36,1,75,23,12,83,60,31,6,65,52,52,0
17,87,2,12,5,23,9,35,1,2,30,74,52,0
77,22,0,38,24,10,87,34,19,9,75,37,9,0
64,70,3,22,9,12,23,66,74,5,52,31,5,0
24,45,4,91,1,30,87,91,17,2,41,93,36,1
46,75,10,13,6,12,56,78,53,6,95,40,7,1
76,83,0,16,20,5,33,76,74,10,80,97,32,0
63,27,7,23,16,25,40,62,98,5,15,92,29,1
40,100,1,57,2,30,39,82,35,2,5,45,37,1
51,56,0,62,19,30,10,39,75,10,15,98,56,0
23,46,1,33,11,21,89,81,60,10,1,40,3,1
73,64,4,50,1,5,0,30,59,7,15,41,30,0
60,23,8,85,6,19,29,36,94,10,100,74,40,0
77,56,8,9,16,20,42,84,35,2,60,65,31,0
54,90,1,71,18,9,81,4,93,7,48,60,48,1
73,52,1,20,11,18,25,80,43,6,54,24,27,0
79,50,2,36,8,2,52,82,67,4,55,63,6,1
59,74,6,6,26,25,46,3,65,4,72,35,29,0
44,31,10,89,13,6,8,25,43,6,86,54,9,0
74,30,2,12,1,4,8,23,76,9,27,24,54,0
24,91,0,79,20,7,0,38,89,10,98,81,20,0
21,51,5,29,3,4,70,55,28,6,30,45,50,0
44,76,2,30,27,11,43,53,47,6,76,80,11,1
73,57,0,4,18,3,58,37,35,1,60,70,19,0
32,79,3,31,20,29,55,53,91,5,66,88,39,1
31,38,0,15,15,18,50,18,7,1,46,75,10,0
18,75,0,72,21,27,15,93,4,9,52,69,5,1
36,33,1,21,16,17,37,25,95,10,86,55,39,0
79,52,9,63,1,2,10,51,93,4,81,43,23,0
51,29,7,43,16,6,24,74,77,2,35,98,6,0
77,99,1,39,18,7,92,60,46,9,42,49,31,1
57,83,10,36,7,14,82,66,42,6,56,88,18,1
57,83,1,77,23,20,81,21,9,10,45,67,21,0
76,81,10,15,19,26,58,16,9,3,52,41,15,0
28,87,10,42,5,16,28,10,5,2,23,52,59,0
26,62,9,83,11,18,79,38,15,6,29,88,31,0
69,99,9,62,24,3,39,60,59,10,29,69,10,0
31,78,7,14,29,15,7,90,25,6,57,42,6,1
23,71,5,43,22,25,97,48,20,9,19,29,24,0
74,38,10,89,17,12,5,92,99,5,81,55,33,0
72,40,3,8,26,28,44,60,57,9,8,36,60,1
55,41,2,64,1,11,52,11,40,5,50,72,28,0
74,28,0,98,18,3,93,12,29,2,7,27,28,1
17,28,10,43,23,11,97,57,4,1,11,63,10,0
25,92,2,19,9,16,20,10,9,9,67,80,23,0
59,46,8,69,30,25,56,63,94,10,66,25,15,1
26,36,4,73,24,8,75,30,10,7,83,90,46,0
17,63,5,32,28,11,5,10,62,3,28,100,48,0
65,64,4,79,29,25,62,42,6,6,56,56,37,0
27,27,0,99,2,30,5,35,58,10,28,73,14,0
38,99,9,5,24,14,52,1,11,4,89,42,48,1
33,37,0,82,27,19,3,86,63,9,75,76,14,0
77,52,3,30,11,1,8,60,40,2,40,70,7,0
77,20,2,65,25,28,68,35,59,4,2,77,51,0
53,95,10,17,15,8,73,77,71,1,76,38,36,0
53,25,7,27,11,13,71,100,27,7,61,46,18,0
76,60,6,67,7,3,86,48,79,4,76,44,60,0
16,74,10,64,4,3,3,26,62,5,25,40,54,0
60,24,6,79,10,26,57,11,2,1,95,44,53,0
43,78,7,44,9,5,36,57,100,2,54,70,15,0
36,99,9,57,2,23,70,92,31,4,17,90,49,1
28,37,6,46,26,4,5,5,20,2,48,54,33,0
42,68,9,65,22,27,50,43,54,1,12,89,56,1
22,84,1,51,8,23,78,46,17,10,61,69,47,0
37,73,3,35,11,16,98,22,52,1,94,34,48,1
68,80,10,0,5,12,49,73,74,6,2,43,56,1
19,27,5,38,18,19,95,97,60,2,80,68,22,1
38,22,2,86,15,16,13,75,49,3,65,87,43,0
48,44,2,89,20,18,98,95,7,5,52,26,41,1
43,88,5,74,22,26,10,25,11,3,34,100,17,0
23,74,0,0,23,22,9,6,50,6,45,73,26,0
16,59,0,74,28,0,60,31,65,7,1,57,15,1
52,69,4,87,13,20,80,32,40,10,100,64,40,0
78,52,0,73,27,16,12,81,21,6,52,28,18,1
37,37,9,13,3,21,33,98,8,2,67,74,8,1
36,76,7,77,17,24,59,19,77,9,98,71,3,1
50,35,1,70,9,2,50,94,78,2,76,96,54,0
20,99,5,22,17,26,4,68,10,6,56,68,55,1
75,57,9,42,11,26,73,95,12,9,58,74,51,1
61,60,9,21,18,13,31,51,55,9,91,89,14,1
65,26,4,59,7,11,11,41,27,2,50,95,34,0
63,97,9,99,0,14,51,82,88,9,25,98,33,1
21,72,3,26,13,5,12,0,63,8,12,22,37,0
71,82,0,55,22,19,84,62,100,7,97,87,49,1
74,51,2,1,5,21,53,6,63,8,73,57,1,1
44,57,3,38,13,1,96,57,69,10,65,89,53,1
33,41,1,50,1,3,53,85,54,8,56,68,48,0
17,35,1,18,8,12,40,49,36,1,50,27,35,0
23,71,1,61,28,12,47,33,32,9,87,64,10,0
69,48,10,70,11,22,50,50,24,6,28,48,19,1
53,35,0,75,4,26,46,9,22,1,3,98,11,1
63,95,9,66,1,21,49,25,59,1,38,68,55,1
42,36,1,62,18,24,95,31,55,7,64,43,35,0
35,83,5,4,6,26,75,41,62,10,54,40,2,0
27,32,2,71,6,22,45,90,7,2,36,42,3,0
58,91,9,77,9,16,98,61,16,6,44,47,15,1
76,75,4,60,16,5,99,11,94,5,44,51,59,0
46,24,0,99,30,10,37,39,89,5,69,41,52,0
76,31,7,70,25,18,91,86,56,10,93,81,41,0
